127.0.0.1 - - [18/Jun/2021:08:59:18 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:59:22 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:08:59:22 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
127.0.0.1 - - [18/Jun/2021:08:59:22 +0800] "GET /first-web/home.jsp?page=mainPage HTTP/1.1" 200 7601
127.0.0.1 - - [18/Jun/2021:08:59:22 +0800] "GET /first-web/imgs/title.ico HTTP/1.1" 200 39729
127.0.0.1 - - [18/Jun/2021:08:59:23 +0800] "GET /first-web/user-main.jsp?page=usermainPage HTTP/1.1" 200 1987
127.0.0.1 - - [18/Jun/2021:08:59:23 +0800] "GET /first-web/res/css/bootstrap.min.css HTTP/1.1" 404 732
127.0.0.1 - - [18/Jun/2021:08:59:23 +0800] "GET /first-web/res/js/jquery.min.js HTTP/1.1" 404 727
127.0.0.1 - - [18/Jun/2021:08:59:23 +0800] "GET /first-web/res/js/jquery.min.js HTTP/1.1" 404 727
127.0.0.1 - - [18/Jun/2021:08:59:23 +0800] "GET /first-web/res/css/bootstrap.min.css HTTP/1.1" 404 732
127.0.0.1 - - [18/Jun/2021:08:59:23 +0800] "GET /first-web/user-main.jsp?page=orderPage HTTP/1.1" 200 11668
127.0.0.1 - - [18/Jun/2021:08:59:24 +0800] "GET /first-web/login.jsp?page=loginPage HTTP/1.1" 200 1773
127.0.0.1 - - [18/Jun/2021:09:00:12 +0800] "GET /first-web/home.jsp HTTP/1.1" 500 3562
127.0.0.1 - - [18/Jun/2021:09:00:13 +0800] "GET /first-web/home.jsp HTTP/1.1" 200 3461
127.0.0.1 - - [18/Jun/2021:09:00:13 +0800] "GET /res/css/form.css HTTP/1.1" 404 713
